"prompt_original_en","descripcion_original_en","prompt_traducido_es","descripcion_traducida_es","prompt_procesado_es","descripcion_procesada_es"
"a man in red and yellow clothes is on a rock, cosplayer dressed like a crab, positing on rock super hero pose, standing on surfboards, standing on boulder, full body devil man, el chavo del ocho, flying rocky island, indian master, wearing red and yellow hero suit, daredevil, super hero, the rock is in the sea","Paseo del Pescador en el #AcapulcoTradicional. 

#ViveAcapulco 
#HogarDelSol","a man in red and yellow clothes is on a rock, cosplayer dressed like a crab, positing on rock super hero pose, standing on surfboards, standing on boulder, full body devil man, el chavo del ocho, flying rocky island, indian master, wearing red and yellow hero suit, daredevil, super hero, the rock is in the sea","Paseo del Pescador en el #acapulcotradicional. 

#ViveAcapulco 
#Hogarardelsol","man red yellow clothes rock cosplayer dressed like crab positing rock super hero pose standing surfboards standing boulder full body devil man chavo ocho flying rocky island indian master wearing red yellow hero suit daredevil super hero rock sea","paseo pescador tr adic ional"
"the logo for the festival of the americas, filmatic, filmic, 2 0 1 5 cinematography, 2015 cinematography, art directed filmic, a24!film cinematography, short focus, cinematographic, cinematic ilumination, cinematografic, award-winning cinema, award-winning cinematography, cinemática, it follows :7, official trailer","¡Es la hora de comer! Te invitamos a disfrutar del #JuevesPozolero en Acapulco.

#ViveAcapulco 
#Acapulco
#HogarDelSol","the logo for the festival of the americas, filmatic, filmic, 2 0 1 5 cinematography, 2015 cinematography, art directed filmic, a24!film cinematography, short focus, cinematographic, cinematic ilumination, cinematografic, award-winning cinema, award-winning cinematography, cinemática, it follows :7, official trailer","¡Es la Hora de Comer! Te Invitamos a Disfrutar del #Juevespozolero en Acapulco.

#ViveAcapulco 
#Acapulco
#Hogarardelsol","logo festival americas filmatic filmic 2 0 1 5 cinematography 2015 cinematography art directed filmic a24 film cinematography short focus cinematographic cinematic ilumination cinematografic award winning cinematography cinematica follows 7 official trailer","hora comer invitamos ju eve sp oz ole ro"
"the crowd at the festival, rave party, alive colors, rave background, scene from a rave, black light rave, “house music rave with dancers, rave, live colors, dance club rave, raver, ultraviolet and neon colors, dance trance edm festival, electric sky, war of colorss, dj rave party, photograph of three ravers, rave poster","En tu visita al puerto de Acapulco no dejes de dar un paseo en las tradicionales lanchas con fondo de cristal. 

#ViveAcapulco #Acapulco #HogarDelSol #AcapulcoTradicional","La multitud en el festival, la fiesta de rave, los colores vivos, el fondo delirante, la escena de un rave, la luz negra rave, “House Music Rave With Dancers, Rave, Live Colors, Dance Club Rave, Raver, Ultraviolet y Neon Colors, Dance Trance Edm Festival, Sky, War of Coloress, DJ Rave Party, Fotographing of Three Ravers, Rave Coster","En tu visita al puertio de acapulco no dejes de dar un paseo en las tradicionales lanchas con fondo de cristal. 

#ViveAcapulco #ACAPULCO #HOGARDESLOL #acapulcotradicional","multitud festival fiesta rave colores vivos delirante escena rave luz negra rave house music rave dancers rave live colors dance club rave raver ultraviolet neon colors dance trance edm festival sky war coloress dj rave party fotographing three ravers rave coster","visita puertio dejes dar paseo tradicionales lanchas fondo cristal des lol tr adic ional"
"a large rock in the middle of the ocean, the rock is in the sea, kingslanding, an island made of caviar, braavos, an island floating in the air, drone photograph, drone view, island in the background, from a bird's eye view, island in a blue sea, helipad, shot from a drone, drone photography, flying rocky island","La #CapitanaDespegar nos muestra las bellezas de Acapulco. 

#ViveAcapulco 
#Acapulco #HogarDelSol
#VeranoEnAcapulco 
#BonfilPlayaMagica 
#PescadoAlaTalla 
#gastronomia 
#AcapulcoDiamante","Una gran roca en el medio del océano, la roca está en el mar, Kingslanding, una isla hecha de caviar, braavos, una isla flotando en el aire, fotografía de drones, vista de drones, isla en el fondo, desde la vista de un pájaro, isla en un mar azul, helipad, disparado desde un dron, fotografía de drones, volar rocosa isla rocosa isla rocosa","LA #Capitanadespegar nos Maestra Las Bellezas de Acapulco. 

#ViveAcapulco 
#Acapulco #hogarardelsol
#Veranoenacapulco 
#Bonfilplayamagica 
#Pescadoalatalla 
#Gastronomia 
#Acapulcodiamante","gran roca medio roca kingslanding hecha caviar braavos flotando aire drones drones pajaro helipad disparado dron drones volar rocosa rocosa rocosa","capitan ades pe gar nos maestra bellezas bon fil play magica pes ca do at all gas trono mia diam ante"
"a sunset in the middle of a body of water, which shows a beach at sunset, sun sunset, the sunset, sunset, it is sunset, summer sunset, with sunset, sunset background, sun set, sunset sunrise, pixvy, sunset time, with a sunset, sunset view, sunset photo, at a beautiful sunset, sun down, low sunset, beautiful sunset","Dejamos tu comentario de este mágico atardecer en Acapulco.

#ViveAcapulco 
#VeranoEnAcapulco #Acapulco #HogarDelSol","Una puesta de sol en el medio de un cuerpo de agua, que muestra una playa al atardecer, al atardecer, al atardecer, al atardecer, es al atardecer, al atardecer del verano, al atardecer, al atardecer, un juego de sol, al atardecer, al atardecer, al atardecer.","DeJamos tu Comentario de Este Mágico Atardecer en Acapulco.

#ViveAcapulco 
#Veranoenacapulco #acapulco #hogarardelsol","puesta medio cuerpo muestra es verano juego","dejamos comentario magico atardecer"
"a view of the city from a balcony at night, downtown mexico, tropical coastal city, scenic view at night, harbor, beatiful lights, vibrant city lights, long beach background, guanajuato, night view, ships in the harbor, city at night, tenochtitlan, location ( favela ), mexico, the city of santa barbara","Acapulco ofrece cinco campos de golf, cuatro de 18 hoyos y se encuentran cerca del aeropuerto, uno más junto al Centro Internacional de Convenciones en pleno corazón del #AcapulcoDorado 

#ViveAcapulco #Verano2022 
#Acapulco #HogarDelSol
#VeranoEnAcapulco","Una vista de la ciudad desde un balcón por la noche, en el centro de México, ciudad costera tropical, vista panorámica por la noche, puerto, luces hermosas, vibrantes luces de la ciudad, fondo de playa larga, guanajuato, vista nocturna, barcos en el puerto, ciudad por la noche, tenochtitlan, ubicación (Favela), México, la ciudad de Sma Barbara.","Acapulco derece Cinco Campos de Golf, Cuatro de 18 Hoyos y Se Encuentran Cerca del Aeropuerto, Uno Más Junto al Centro Internacional de Convenciones en Pleno Corazón del #acapulcodorado 

#ViveAcapulco #Verano2022 
#Acapulco #hogarardelsol
#Veranoenacapulco","balcon noche centro costera panoramica noche puerto luces hermosas vibrantes luces larga guanajuato nocturna barcos puerto noche tenochtitlan ubicacion favela sma barbara","derece cinco campos golf cuatro 18 hoyos encuentran cerca aeropuerto uno junto centro internacional convenciones pleno corazon dorado"
"a view of the beach at sunset from a balcony, sun coast, which shows a beach at sunset, colorful sunset!!, blue sunset, sunset colors, colorfull sky, sunset view, golden hour”, shining sea, sunset on the beach, sun set, sunset beach, colours of the sunset, sunset!!!, blue sky at sunset, the colours of the sunset","Escenarios mágicos y momentos irrepetibles hacen de Acapulco el lugar de bodas por excelencia.

#ViveAcapulco 
#MartesDeBodas 
#HogarDelSol","¡Una vista de la playa al atardecer desde un balcón, Sun Coast, que muestra una playa al atardecer, al atardecer colorido!, Azul Aunset, Colores de atardecer, cielo colorido, vista al atardecer, hora dorada "", mar brillante, puesta de sol en la playa, juego de sol, playa, colores de la puesta de sol.","Escenarios mágicos y momentos irrepetibles Hacen de acapulco el Lugar de Bodas por Excelencia.

#ViveAcapulco 
#Martesdebodas 
#Hogarardelsol","balcon sun coast muestra colorido aunset colores cielo colorido hora dorada brillante puesta juego colores puesta","escenarios magicos momentos irrepetibles hacen lugar bodas excelencia martes bod"
"the island of kora, the capital of the island of kora, is located in the southeast part of the island of kora, the philippines, tropical coastal city, guanajuato, mexico, salvador, drone view, drone photograph, from a bird's eye view, color aerial photo drone, drone photography, helicopter view, bird - eye view","¿Ya conoces el Jardín Botánico de Acapulco? Ubicado en la Universidad Loyola del Pacífico, este el lugar perfecto para quienes disfrutan adentrarse en la naturaleza.  

#ViveAcapulco #Verano2022 
#Acapulco #HogarDelSol #VeranoEnAcapulco @jardinbotanicoacapulco","La isla de Kora, la capital de la isla de Kora, se encuentra en la parte sureste de la isla de Kora, Filipinas, ciudad costera tropical, Guanajuato, México, Salvador, Vista de drones, fotografía de drones, desde una vista de pájaro, foto de color aéreo, fotografía de drones, vista de helicóptero, vista de aves, vista de ojo","¿Ya Conoces El Jardín Botánico de Acapulco? Ubicado en la Universidad Loyola del Pacífico, Este El Lugar Perfecto para Quienes Disfrutan Adentrarse en La Naturaleza.  

#ViveAcapulco #Verano2022 
#Acapulco #hogarardelsol #veranoenacapulco @Jardinbotanicoacapulco","kora capital kora encuentra parte sureste kora filipinas costera guanajuato salvador drones drones pajaro color aereo drones helicoptero aves ojo","ya conoces jardin botanico ubicado universidad loyola pacifico lugar perfecto quienes disfrutan adentrarse naturaleza"
"a city at night with lights on the water, nagasaki, japan shonan enoshima, night sea, cyberpunk hiroshima, lake kawaguchi, japanese city at night, aomori japan, okinawa japan, ehime, taiwan, japan at night, tone mapped, by Kume Keiichiro, scenic view at night, kanagawa prefecture, aoshima, night view","Acapulco es un destino ideal para disfrutar en pareja.

¿Te imaginas compartir un atardecer como este con esa persona tan especial?

#ViveAcapulco #VeranoEnAcapulco
#HogarDelSol #Verano2022 
#Acapulco #Guerrero","Una ciudad por la noche con luces en el agua, Nagasaki, Japón Shonan Enoshima, Mar Night, Cyberpunk Hiroshima, Lago Kawaguchi, Ciudad japonesa por la noche, Aomori Japón, Okinawa Japón, Ehime, Taiwán, Japón por la noche, mapeado, por Kume Keiichiro, vista escénica en la noche, Kanagawa Prefecture, Aoshima, Vista de la noche, Vista de la noche, Vista de la noche, Vista de la noche, Kanagawa, Aoshima, Vista de la noche de la noche, Aoshima, Vista de la noche, Vista de la noche, Kanagawa, Aoshima, Aoshima, Aoshima, Vista de la noche, Aoshima, Aoshima, Aoshima, Aoshima, Vista de la noche.","Acapulco es un Destino ideal para disfrutar en pareja.

¿Te imaginas compartimes un atardecer como este con esa personaje tan especial?

#ViveAcapulco #veranoenacapulco
#Hogarardelsol #verano2022 
#Acapulco #guerrero","noche luces nagasaki japon shonan enoshima night cyberpunk hiroshima lago kawaguchi japonesa noche aomori japon okinawa japon ehime taiwan japon noche mapeado kume keiichiro escenica noche kanagawa prefecture aoshima noche noche kanagawa aoshima noche noche kanagawa aoshima noche","destino ideal pareja imaginas compartimes atardecer como esa personaje tan especial guerrero"
"a woman holding a glass of wine, holding a drink, holding a glass of wine, holding glass of wine, glass of milk, enjoying a glass of wine, with a drink, she holds a glass of wine, drinking cocktail, drinking, drinking wine, holding wine bottle, drink, with a straw, holding a glass of red wine, wine glass, milk","Te mereces un descanso, ven y #ViveAcapulco viajando con @expedia, consulta:https://bit.ly/Acapulco-Expedia

#VeranoEnAcapulco 
#Acapulco #HogarDelSol
#Guerrero #Verano","Una mujer que sostiene una copa de vino, sosteniendo una bebida, sosteniendo una copa de vino, sosteniendo copa de vino, copa de leche, disfrutando de una copa de vino, con una bebida, sostiene una copa de vino, bebiendo cóctel, bebiendo, bebiendo vino, sosteniendo la botella de vino, bebida, con una paja, que sostiene una copa de vino, vino, leche.","Te Mereces Un Descanso, Ven Y #ViveAcapulco Viajando Con @Expedia, Consulta: https: //bit.ly/acapulco-expedia

#Veranoenacapulco 
#Acapulco #hogarardelsol
#Guerrero #verano","mujer sostiene copa vino sosteniendo bebida sosteniendo copa vino copa leche disfrutando copa vino bebida sostiene copa vino bebiendo coctel bebiendo vino sosteniendo botella vino bebida paja sostiene copa vino leche","mereces descanso ven viajando consulta https bit ly expedia guerrero"
"a beach with palm trees and a blue sky, tropical coastal city, beach background, tropical beach, breath-taking beautiful beach, paradise in the background, mexico, beautiful beach, beach and tropical vegetation, beach landscape, beautiful magical palm beach, beach setting, puerto rico, white sandy beach, long beach background, beach scene, beautiful tropical island beach, coast as the background","¡TOUR IMPERDIBLE EN ACAPULCO!🤩✨🌴💖

Gracias a nuestros amigos de @visitacapulco y @aeromarmx , pudimos conocer la belleza de esta isla que tú puedes venir a disfrutar también! 

🚤 Para llegar, deberás tomar un bote que te encantará porque tiene fondo de cristal y podrás ver el fondo del océano! 
🥾 Asegúrate de llevar calzado cómodo para que puedas realizar actividades de ecoturismo como hiking, caminar por la isla, y más! 
🐠 Si te gustan las actividades marinas, no te puedes perder el snorkel 🤿 para ver la vida marina en las aguas cristalinas! 

#acapulco #acapulcobeach #venamexico #visitmexico #mexicotravel #acapulcomexico #playa #playasmexicanas #mexicomagico #mexicodesconocido #viajerasmexicanas #viralreels #viralvideos #laroqueta #laroquetaacapulco #quehaceracapulco #acapulcoguerrero #visitacapulco","Una playa con palmeras y un cielo azul, ciudad costera tropical, fondo de playa, playa tropical, impresionante hermosa playa, paraíso en el fondo, México, hermosa playa, playa y vegetación tropical, paisaje de playa, hermosa playa mágica de palma, escenario de playa, puertos rico, playa de arena blanca, fondo de playa larga, escena de la playa hermosa, playa de isla tropical, costa como el fondo de fondo.","¡Tour imperdible en acapulco! 🤩✨🌴💖

Gracias A Nuestros Amigos de @visitacapulco y @aeromarmx, Pudimos Conocer la Belleza de Esta Isla que TU puedes Venir A Disfrutar también! 

🚤 Para Llegar, Deberás Tomar Un Bote Que Te Encantará Porque Tiene Fondo de Cristal y Podrás ver el Fondo del Océano! 
🥾 ASEGÚRATE DE LLEVAR CALZADO COMODO PARE PUEDAS REALIAR ACTIVADADAS DE ECOTURISMO COMO COMINO, CAMINAR POR LA ISLA, Y MÁS! 
🐠 SI TE Gustan Las Actividades Marinas, No te PUEDES PERDER EL SNORKEL 🤿 Para ver la Vida Marina en Las Aguas Cristalinas! 

#ACAPULCO #ACAPULCOBEACH #VENAMEXICO #VISITMEXICO #MEXICOTRAVEL #ACAPULOCOMICO #PLAYA #PLAYMEXICANAS #quehaceracapulco #acapulcoguerrero #visitacapulco","palmeras cielo costera impresionante paraiso vegetacion paisaje magica palma escenario puertos rico arena blanca larga escena costa como","tour imperdible nuestros amigos pudimos conocer belleza esta isla puedes venir tambien llegar deberas tomar bote encantara porque tiene fondo cristal podras ver fondo oceano asegurate llevar calzado comodo pare puedas realiar activadadas ecoturismo como comino caminar isla si gustan actividades marinas puedes perder snorkel ver vida marina aguas cristalinas beach vena travel cap u lo comic o play play mexican h acer guerrero"
